sp_id	latitude	longitude
517667567	44.2870930	-105.4728052
517668341	44.2484030	-105.4785802
517666348	44.2879830	-105.5485901
517668061	44.3079230	-105.4751501
517667244	44.2685530	-105.5008901
517667260	44.2443730	-105.5119801
517666403	44.2823330	-105.5472001
517667486	44.2695730	-105.4986301
517667447	44.2685030	-105.5061501
517667829	44.3002830	-105.3493102
517415667	41.1330434	-104.8164908
517415759	41.1339834	-104.8142808
517667802	44.2915530	-105.4920801
517667819	44.3037230	-105.4507102
517666877	44.2878930	-105.4946201
517668380	44.2312330	-105.4602102
517667992	44.3075430	-105.4869701
517667877	44.3087930	-105.3597502
517666110	44.2928130	-105.5275901
517668185	44.2107230	-105.3590002
517661558	43.7835831	-105.1999703
517667621	44.2703630	-105.4936741
517667517	44.2565730	-105.5000702
517668075	44.2825530	-105.4930601
517667744	44.2915430	-105.4932301
517668482	44.2348730	-105.4638202
517666130	44.3008830	-105.5376201
517415360	41.1407534	-104.8157508
517666093	44.4531730	-105.5978101
517666458	44.2475530	-105.5752901
517666413	44.2549430	-105.5508301
517666531	44.2336030	-105.5266401
517667515	44.2761730	-105.5169801
517667898	44.2925330	-105.4910901
517667578	44.3026910	-105.4498812
517668064	44.2812730	-105.4921501
517666405	44.2891530	-105.5546701
517661297	43.8507020	-104.2365165
517788446	44.6932070	-105.1495672
517666296	44.2949030	-105.5245401
517667048	44.2905830	-105.5208001
517661416	43.8411050	-104.2174215
508220560	39.0969025	-84.4935164
517661591	43.7475031	-105.4882902
517666018	44.2364411	-105.6190851
517666917	44.3212430	-105.5187401
517668443	44.2752830	-105.4947501
517666379	44.2452830	-105.5646101
517661603	43.7587331	-105.4892402
517666340	44.2901830	-105.5336501
517666331	44.2798230	-105.5484001
517666230	44.3038630	-105.5382201
517666824	44.2978930	-105.5028701
517667395	44.2684130	-105.5114201
517668352	44.2302430	-105.4354702
517666663	44.2909150	-105.5215831
517667691	44.2906520	-105.3846132
517666258	44.3224530	-105.5259701
517667846	44.2849130	-105.4837501
517669081	44.2778430	-105.2052702
517667678	44.2361360	-105.4818842
517668382	44.2386530	-105.4669502
517668210	44.2388230	-105.4778302
503227296	40.0148815	-104.7963279
517661550	43.9473231	-105.4419002
517666205	44.2926230	-105.5265701
517498573	42.7596182	-105.3811604
517667563	44.2785830	-105.5042101
517668108	44.2310530	-105.4293302
517668359	44.1098331	-105.4592102
517668429	44.2203630	-105.4614902
517661567	43.7499931	-105.5102102
517667284	44.2687130	-105.4987901
517666229	44.2992630	-105.5350601
517667489	44.2766030	-105.5045701
517667101	44.2923630	-105.4999901
517666530	44.2852730	-105.5483601
517667781	44.3037230	-105.4507102
517666512	44.2850630	-105.5475601
517668255	44.2709630	-105.4931201
517660980	43.8317100	-104.2313085
517666301	44.2467330	-105.5714501
517667931	44.2860630	-105.4916601
517668555	44.2912930	-105.3443502
517668166	44.2494330	-105.4832302
517667400	44.2777930	-105.5053501
517667698	44.2639160	-105.4920752
517669086	44.0748030	-105.1060103
517666894	44.2861630	-105.5085601
517661596	43.7579631	-105.4896402
517668322	44.2521330	-105.4802002
517667500	44.2742930	-105.5014701
517668385	44.2653830	-105.4942802
517667774	44.2860630	-105.4923001
517668194	44.2775730	-105.4677702
517666540	44.2704830	-105.5305401
517668303	44.2772030	-105.4934101
517666041	44.2565400	-105.5471011
517667935	44.2979230	-105.3547802
517667609	44.2838490	-105.4909781
517666511	44.1798331	-105.7656501
517669048	44.2850430	-105.1296602
517666384	44.2444331	-105.6242801
517666387	44.1528131	-105.6799501
517414386	41.1355434	-104.8275508
517667594	44.3156120	-105.4845971
517668047	44.2866330	-105.4907301
517666884	44.2955930	-105.5191401
517660865	43.9837651	-105.7281631
517666613	44.2929440	-105.5040901
517667445	44.2694430	-105.4955201
517667869	44.2952630	-105.4786701
517667238	44.2658430	-105.5131501
517788721	44.8818103	-105.3750617
517668169	44.2755930	-105.4343402
517666067	44.3004430	-105.5278501
517661069	43.8505440	-104.2388665
517666795	44.2920660	-105.5024289
517667345	44.2669930	-105.5182501
517667074	44.2819230	-105.4947101
517667763	44.2809030	-105.4780002
517668518	44.2439330	-105.4788802
517667689	44.2369970	-105.4738252
517666125	44.2360531	-105.7426401
503227136	40.0684935	-104.8154909
517666695	44.2920840	-105.5039151
517667862	44.2845630	-105.4863001
517666424	44.2656930	-105.5306601
517668420	44.1948330	-105.4426302
517666959	44.2987930	-105.5220001
517667873	44.2915430	-105.4932301
517666152	44.3119030	-105.6159901
517667065	44.2884430	-105.4962001
517666415	44.2506530	-105.5366001
517667083	44.3217830	-105.5206001
517667347	44.2768030	-105.5075701
517788386	44.5989200	-106.0101870
517667118	44.2913930	-105.4970901
517666119	44.2953730	-105.5228201
517667294	44.2705630	-105.5010001
517667655	44.2480750	-105.4774302
517666766	44.2862226	-105.5122995
517667000	44.2927030	-105.4985701
517668252	44.2761230	-105.4431302
517667290	44.2685030	-105.5061501
517666981	44.2906230	-105.5058601
517666791	44.2920660	-105.5024289
517667286	44.2707430	-105.5235901
517666850	44.3255930	-105.5102201
517666839	44.2806230	-105.5040701
503227130	40.0796335	-104.8169509
517666114	44.2934530	-105.5932601
517666662	44.2911850	-105.5040241
517666447	44.1762631	-105.6229101
517667769	44.3094230	-105.4445902
517668192	44.2007530	-105.3564102
517666831	44.2860830	-105.5115301
517667683	44.2767440	-105.4883391
517666325	44.2845730	-105.5487601
517668150	44.2302430	-105.4354702
517668173	44.2436630	-105.4762702
517668506	44.2308430	-105.4464202
517667918	44.2874930	-105.4786502
517667222	44.2862930	-105.5095301
517668378	44.2152330	-105.4630102
517666743	44.2710490	-105.4941271
517661588	43.7479631	-105.5172702
517668292	44.2439330	-105.4788802
517667786	44.2971330	-105.4841701
503227142	40.0665035	-104.8129209
517668552	44.2920330	-105.4569902
517666016	44.2879900	-105.5479751
517669075	44.2864030	-105.1065302
517668650	44.2386330	-105.1302912
517667263	44.2758130	-105.5039101
517666546	44.2552430	-105.5779301
517666789	44.2920660	-105.5024289
517668328	44.2289530	-105.4598102
517667163	44.3015830	-105.5208801
517667568	44.3038410	-105.3536322
517668296	44.2930830	-105.4351502
517661589	43.7575231	-105.4878802
517500038	42.7710332	-105.3844704
517667010	44.2940830	-105.5164301
517666871	44.2958030	-105.5071101
517666780	44.3044970	-105.5096981
517667069	44.2906830	-105.4970701
517666911	44.2930430	-105.5000001
517660855	43.9544341	-105.3426372
517669074	44.2767730	-105.1866102
517668048	44.3047830	-105.4822201
503226328	40.0798295	-104.8128299
517668478	44.2882630	-105.4328002
517668532	44.2330330	-105.4624502
517667716	44.2981530	-105.4657902
517666792	44.2920660	-105.5024289
517667371	44.2687730	-105.5040601
517667228	44.3017830	-105.5198301
517666414	44.2888930	-105.5484301
517667063	44.2838230	-105.5106201
517666469	44.2509731	-105.5903001
517666087	44.2968630	-105.5286701
517666593	44.2920980	-105.5040691
517661560	43.6503531	-105.4500403
517666870	44.2928030	-105.5035201
517666681	44.2922090	-105.5111541
517668024	44.3113030	-105.4834101
517667022	44.2913030	-105.5217501
517667438	44.2765730	-105.5034501
517668071	44.3040830	-105.4784501
517667271	44.2749730	-105.4993101
517415805	41.1369134	-104.8173208
517667738	44.3116630	-105.3635302
517667240	44.2735130	-105.5046101
517661146	43.8482180	-104.1781335
503226777	40.0021635	-104.8128209
517666282	44.2980230	-105.5284701
517668487	44.2599930	-105.4734802
517666908	44.2926230	-105.5014601
517666330	44.2561830	-105.5856601
517666241	44.3281230	-105.6799701
517667937	44.2915430	-105.4932301
517666542	44.2800730	-105.5475301
517668351	44.2262030	-105.4634902
503227013	40.0670735	-104.8133009
517667902	44.2886130	-105.4834701
517667387	44.2545730	-105.5025502
517667168	44.3244730	-105.5223701
514675947	44.0911529	-103.2023107
517666998	44.2895230	-105.5020201
517666785	44.2920660	-105.5024289
517667307	44.2768030	-105.5075701
517666799	44.2422244	-105.5114361
517667502	44.2546830	-105.5123201
517667497	44.2758930	-105.5028401
517668441	44.2301630	-105.4608002
517668058	44.2851230	-105.4821202
517667998	44.2860930	-105.4855001
517667792	44.2959530	-105.3529202
517667344	44.2699130	-105.4967801
517667062	44.2913130	-105.5212901
517667961	44.3087630	-105.4814901
517668367	44.2715130	-105.4327802
517667067	44.2937430	-105.5185201
517666674	44.2984170	-105.5203141
517666372	44.2670630	-105.5317901
517668213	44.2442530	-105.4789102
517665989	44.3414440	-105.5278971
517666277	44.4574830	-105.5873401
517661064	43.8511420	-104.2311325
517668389	44.2800230	-105.4720402
517666516	44.2901830	-105.5336501
517668433	44.2298930	-105.4294202
517666185	44.2990530	-105.5372501
517666993	44.2899530	-105.4985201
517661330	43.8487750	-104.1897345
517667194	44.2916530	-105.5044201
517666176	44.4548930	-105.5949101
517667077	44.2933730	-105.4957201
517668323	44.2597930	-105.4929702
517666744	44.2710490	-105.4941271
517666948	44.2910530	-105.5028901
517666973	44.2923730	-105.5035201
517666468	44.2543130	-105.5492701
514675726	44.0876369	-103.2015317
517667094	44.2924230	-105.5202801
517666578	44.2920610	-105.5040671
517666496	44.0275831	-105.6522802
517668523	44.2905730	-105.4361602
517666341	44.2829830	-105.5461401
517667847	44.2915430	-105.4932301
517666103	44.3216930	-105.5239001
517666710	44.2773210	-105.5005361
517666430	44.2869430	-105.5248801
517666641	44.2911850	-105.5040241
517668274	44.2386530	-105.4669502
517666029	44.2247851	-105.5719371
517661595	43.7602631	-105.4768802
517667536	44.2647930	-105.5131201
517668427	44.2153630	-105.4600702
517666238	44.2960330	-105.6389501
517667054	44.2908030	-105.5219901
517666794	44.2422244	-105.5114361
517666519	44.2670630	-105.5317901
517666939	44.3045730	-105.5218101
517666198	44.2985330	-105.5285701
517668554	44.2658630	-105.3628902
517668525	44.2338130	-105.4889302
517666538	44.2828530	-105.5452501
517666391	44.2870130	-105.5523101
517661568	43.7596631	-105.4839602
517667853	44.2835530	-105.4811602
517666768	44.2911022	-105.5089003
517667745	44.2920130	-105.4903401
517667929	44.3047230	-105.4880701
517667110	44.2919230	-105.5044301
517666159	44.2961330	-105.5226801
517667283	44.2692230	-105.5135601
517668239	44.2804330	-105.4741602
517667461	44.2755330	-105.5036201
517667119	44.2943030	-105.5073501
517668477	44.2613530	-105.4749102
517666464	44.2502231	-105.5863401
517667916	44.3058230	-105.4798901
517660841	43.6173741	-105.7859362
517667160	44.2825130	-105.4976601
517667843	44.2870730	-105.4910301
517666845	44.2938930	-105.5044501
517661574	43.7590131	-105.4880902
517668096	44.2743330	-105.4300202
517668203	44.2066330	-105.3589702
517667411	44.2691330	-105.5210001
517666437	44.2628830	-105.5289701
517666587	44.2901120	-105.5024051
517666699	44.2850770	-105.4940001
517668246	44.2796230	-105.4511202
517667292	44.2693030	-105.5022601
517668113	44.2451330	-105.4763902
517667760	44.3053530	-105.4756201
517667650	44.2144590	-105.4513852
517667064	44.2941430	-105.5059301
508220469	39.0918475	-84.4928324
517666724	44.2735740	-105.4942141
517789193	44.6859730	-105.2454601
517667625	44.2365050	-105.4795442
517665996	44.2986200	-105.5355831
517666095	44.2972030	-105.5412701
517666626	44.2915410	-105.5194721
517666655	44.2919910	-105.5039101
517667845	44.3105130	-105.4733301
517661405	43.8566650	-104.2027695
517668187	44.2341730	-105.4310102
517667072	44.2913230	-105.5053201
517666419	44.2869630	-105.5504501
517668406	44.2344630	-105.4367402
517668057	44.2870730	-105.4910301
517667863	44.3100830	-105.3603802
517666927	44.2957930	-105.5184501
517667682	44.2263360	-105.3587162
517668033	44.2947930	-105.3495402
517667838	44.2851830	-105.4782602
517666802	44.2422244	-105.5114361
517666166	44.2932930	-105.5272301
517668155	44.2918030	-105.4590002
517666685	44.2919680	-105.5040621
517661074	43.8565640	-104.2027695
517668444	44.2422330	-105.4779402
517667143	44.2934630	-105.5029201
517666165	44.3319330	-105.5299001
517667076	44.2969830	-105.5036301
517667153	44.2872530	-105.5131801
517666279	44.3044130	-105.5245601
517667341	44.2574630	-105.5170801
517788818	44.6674030	-105.3339701
517667713	44.2963230	-105.4658002
517667676	44.2763990	-105.4938411
517669037	44.3450030	-105.3415302
517667477	44.2695730	-105.4986301
517667225	44.2910730	-105.5044101
508220650	39.0949825	-84.4907864
517667386	44.2685030	-105.5061501
517667882	44.2885930	-105.4935701
517668196	44.2344630	-105.4271802
517666872	44.2914430	-105.5035001
517667268	44.2778830	-105.5019601
517667960	44.2918330	-105.4881901
517667546	44.2579530	-105.5195601
517667269	44.2768030	-105.5075701
517666051	44.2875450	-105.5253711
517666426	44.2421830	-105.5522701
517667036	44.2924030	-105.5218601
517666115	44.3014030	-105.5277901
517667091	44.2933830	-105.4991701
517666178	44.2924230	-105.5233601
517667815	44.2937230	-105.4784901
517666064	44.3028430	-105.5467001
517667611	44.2817900	-105.4904281
517667021	44.2930030	-105.5058901
517666957	44.2889730	-105.4976601
517666820	44.2816930	-105.5026101
517666138	44.3016730	-105.5424101
517667831	44.3097630	-105.4435902
517415300	41.1328534	-104.8184908
517667756	44.2936630	-105.3616902
517666428	44.2381131	-105.6668901
517666919	44.2945230	-105.5152401
517667089	44.3006830	-105.5208801
517667989	44.2910130	-105.4917101
517667668	44.2726360	-105.4935271
517668391	44.2727330	-105.4329202
517668450	44.2070330	-105.3615202
517668541	44.2718230	-105.4921601
517667164	44.3232230	-105.5108401
517666619	44.2909150	-105.5215831
517667636	44.2602190	-105.4919042
517666605	44.2850770	-105.4940001
517667939	44.2926930	-105.3604802
517666510	44.0250731	-105.5749002
517667540	44.2768030	-105.5075701
517668222	44.2729830	-105.4473102
517667981	44.2998630	-105.4781101
517667396	44.2712030	-105.4942901
517668124	44.2729830	-105.4473102
517666954	44.2830530	-105.4959801
517666818	44.3311030	-105.5138401
514676337	44.0970129	-103.2022607
517666243	44.3043130	-105.5338701
517666502	44.2873430	-105.5598801
517667684	44.2896920	-105.4411632
517667027	44.2837430	-105.5057801
517667245	44.2795730	-105.5070601
517666893	44.2906630	-105.5044101
517668519	44.2894130	-105.4415802
514675595	44.1013029	-103.2030197
517667805	44.2942130	-105.4929501
517666508	44.2601930	-105.5270001
517667061	44.2923430	-105.5027701
517666758	44.2862226	-105.5122995
517666645	44.2902480	-105.4940401
517667595	44.2837920	-105.4909331
517666554	44.2685530	-105.5267401
517666052	44.2348950	-105.5302141
517667432	44.2730630	-105.5178701
517667672	44.2482210	-105.4846142
517666236	44.2491131	-105.6646001
517666772	44.2862226	-105.5122995
517668371	44.2911830	-105.4573702
517667721	44.2833830	-105.4745702
517666080	44.3208130	-105.5249501
517788444	44.6520640	-105.2931671
517666128	44.2936030	-105.5233701
517666035	44.2591600	-105.5340261
517661594	43.7597431	-105.4780402
517667111	44.3342830	-105.5216201
517668466	44.2705730	-105.4763702
517667505	44.2647530	-105.5134801
517667574	44.4216420	-105.4554741
517666857	44.2803730	-105.5026901
517666394	44.2558230	-105.5362701
517667310	44.2721930	-105.5154401
517660862	43.8990151	-105.2804633
517666676	44.2909150	-105.5215831
517668737	44.2791380	-105.1822872
517667201	44.2916730	-105.5217501
517667591	44.2947920	-105.4924911
517667279	44.2735330	-105.5073401
517667635	44.2703630	-105.4936741
517667660	44.2894790	-105.4497062
517667026	44.2914030	-105.4962501
517667807	44.2841330	-105.4847201
517666918	44.3306530	-105.5157901
517666187	44.3236530	-105.5274101
517667768	44.3025230	-105.4747201
517668266	44.2537830	-105.4927102
517667128	44.2877830	-105.5114201
517661495	43.7568281	-105.4892972
517661602	43.7510731	-105.4883102
517666960	44.2932830	-105.5043301
517667313	44.2696630	-105.4980601
517668128	44.2409130	-105.4746002
517666222	44.2998130	-105.5518801
517666643	44.2901770	-105.5040241
517668267	44.2601230	-105.4853802
517666202	44.3008730	-105.5595401
517667523	44.2637430	-105.5160401
517668197	44.2804330	-105.4741602
517667681	44.2703630	-105.4936741
517668315	44.2800230	-105.4715902
517667193	44.2909130	-105.5035001
517667761	44.3086530	-105.4835901
517668138	44.2344830	-105.4277302
517666962	44.2877430	-105.5179201
517667230	44.2868230	-105.5127301
517668229	44.2484930	-105.4870202
517666749	44.2594550	-105.4996202
517668550	44.2921130	-105.4536202
517666920	44.2946030	-105.5063701
517667116	44.2899730	-105.5092801
517667144	44.2915530	-105.4943501
517666124	44.2965430	-105.5270201
517667207	44.2959430	-105.4977201
517788691	44.8690060	-105.3738331
517666840	44.2945330	-105.5061501
517667249	44.2575630	-105.5184301
517667082	44.2846730	-105.5127801
517667449	44.2682330	-105.5049101
517666350	44.2543330	-105.5552501
517666764	44.3044970	-105.5096981
517666804	44.3044970	-105.5096981
517413419	41.1280234	-104.8411308
517668160	44.2930730	-105.4512402
517666727	44.2594510	-105.4946262
517666120	44.3271630	-105.5240901
517666667	44.2929440	-105.5040901
517668424	44.2634930	-105.4950702
517667137	44.2940830	-105.5164301
517661599	43.7603531	-105.4778702
517788805	44.5466530	-105.6661601
517668254	44.2181930	-105.4551102
517666010	44.2975910	-105.5429011
517667239	44.2790930	-105.5064401
517666473	44.2452830	-105.5646101
517666529	44.2554530	-105.5316401
517667189	44.2906830	-105.5128001
517667366	44.2685030	-105.5061501
517668539	44.2930730	-105.4512402
517667170	44.2929130	-105.5035301
517666244	44.3007930	-105.5420101
517667866	44.2866230	-105.4920201
517666111	44.3039230	-105.5292101
517666050	44.0730301	-105.7683201
517667491	44.2744730	-105.5236101
517667431	44.2638630	-105.5140801
517668065	44.2982430	-105.4819501
517667198	44.2961230	-105.5031001
517667826	44.3047030	-105.4856201
517668983	44.3317359	-105.2576574
517667770	44.2997830	-105.4788901
507069211	29.8796546	-90.0781454
517667166	44.2908730	-105.5044101
517666914	44.2883730	-105.5142201
517666564	44.2942800	-105.5195891
517668454	44.2376730	-105.4789202
517660835	43.8595201	-105.3487692
517667867	44.2988330	-105.4884601
517667038	44.3041330	-105.5205401
517668293	44.2284430	-105.4611502
517668199	44.2352330	-105.4632902
517667573	44.2888090	-105.4757092
517660849	43.5619201	-105.6810582
517666306	44.2876530	-105.5568901
517661409	43.8465360	-104.2106815
517667308	44.2729430	-105.5022201
517666226	44.2484331	-105.6650001
517666694	44.2891880	-105.5025231
517668151	44.2922130	-105.4543102
517667526	44.2615630	-105.4959602
517668225	44.2444430	-105.4749402
517667723	44.3225830	-105.4865201
517666852	44.2945030	-105.4952001
517668167	44.2351830	-105.4281802
517668278	44.2306630	-105.4293702
517666888	44.2954430	-105.5174401
517667850	44.2920130	-105.4903401
517666970	44.2914030	-105.4956301
517788552	44.9554480	-105.8242580
503226754	40.0031235	-104.8128209
503226310	40.0768825	-104.8151279
508220571	39.0942025	-84.4949064
517667374	44.2739030	-105.5227501
517667114	44.2923830	-105.4962501
517666549	44.2894130	-105.5519401
517668023	44.3156630	-105.4429902
517667859	44.3082830	-105.4829701
517667132	44.2927130	-105.5035201
517666976	44.2915830	-105.5044201
517661532	43.7584559	-105.4884554
517667949	44.2857130	-105.4813702
517668015	44.3079430	-105.3634802
517668263	44.2705130	-105.4896402
517666457	44.2711830	-105.5256001
509823264	45.0001789	-105.3712991
517666146	44.3233930	-105.5239001
517667934	44.2819430	-105.4782802
517666012	44.3035690	-105.5277001
517667785	44.2837630	-105.4738402
517668265	44.2894830	-105.4540302
517667199	44.3237830	-105.5208101
517667276	44.2660430	-105.5161201
508220755	39.0969025	-84.4935164
517666525	44.2460431	-105.6353501
517667730	44.2850530	-105.4866201
517666527	44.2566230	-105.5484801
517668028	44.2963230	-105.4658002
517667559	44.2623930	-105.5149601
517667323	44.2693230	-105.4968101
517661389	43.8527470	-104.2029155
517666991	44.2928630	-105.5043201
517666709	44.2689650	-105.5038411
517667456	44.2854030	-105.5203901
517668202	44.2941130	-105.4384702
517668256	44.2682730	-105.4897602
517666562	44.1229331	-105.5942201
517668055	44.2965830	-105.3618202
517666995	44.3244730	-105.5223701
517668105	44.2905730	-105.4361602
517667912	44.2954530	-105.4683902
517666715	44.2618960	-105.4940402
517667141	44.2932830	-105.5035301
517667390	44.2655730	-105.5101101
517666553	44.2400030	-105.5305101
517668474	44.2308430	-105.4464202
517667117	44.2913330	-105.5205301
517788544	44.6054150	-105.0855762
517666926	44.2943030	-105.5073501
517668127	44.2534430	-105.4902802
517666359	44.2804030	-105.5550801
517666659	44.2929440	-105.5040901
517788696	44.6202030	-105.3263191
508220675	39.0969025	-84.4935164
517667019	44.2910230	-105.5088801
517668459	44.2697030	-105.4317302
517666329	44.2864430	-105.5491901
517667319	44.2683630	-105.5042201
517666717	44.2586960	-105.5145031
517661582	43.7564131	-105.4842202
517667901	44.3330930	-105.4872201
517668215	44.2198330	-105.4652802
517499898	42.7648732	-105.3858304
514676161	44.0872929	-103.2012207
517668470	44.2761230	-105.4431302
517667295	44.2687730	-105.5024201
517788695	44.7094400	-105.4304181
517666482	44.1793531	-105.6254701
517668374	44.2920630	-105.4539902
517667006	44.3048630	-105.5093401
503226383	40.0211346	-104.8154061
517669069	44.2956530	-105.1027702
517667254	44.2547930	-105.4960102
517667827	44.2853430	-105.4856701
517668011	44.3006730	-105.4717402
517667409	44.2760930	-105.5225601
517498665	42.7511522	-105.3796654
517669053	44.2851830	-105.2985902
517666563	44.2540430	-105.5821901
517666851	44.2822130	-105.4947301
517668119	44.2514230	-105.4807702
517666137	44.3130230	-105.5301201
517667585	44.3042990	-105.4878301
517666856	44.2860630	-105.5145801
517667453	44.2684730	-105.5042201
517667231	44.2923130	-105.5058801
517667693	44.2726430	-105.4933911
517666196	44.3391730	-105.5275501
517666600	44.2911780	-105.4942051
517667109	44.2975830	-105.5199301
517666318	44.2562930	-105.5478401
517660856	43.7836781	-105.7841922
517667586	44.3100030	-105.4501022
517667421	44.2759930	-105.4992601
517666315	44.2674830	-105.5335601
517668019	44.3094630	-105.4861001
517668514	44.2746030	-105.4835802
517665981	44.2673581	-105.6347991
517666958	44.2957530	-105.5211401
517666270	44.3217931	-105.6880501
517667422	44.2685030	-105.5061501
517788374	44.7972380	-105.8981520
517668384	44.1914430	-105.4148102
517666581	44.2850760	-105.4941531
517661549	43.5536131	-105.4959403
517666084	44.3036130	-105.5359101
517668001	44.2915430	-105.4932301
517668106	44.2933430	-105.4587602
517666994	44.2890230	-105.5005601
517666068	44.3017530	-105.5475201
517667759	44.2870530	-105.4768802
517668399	44.2360830	-105.4257102
517668363	44.2931330	-105.4563002
517666949	44.3135130	-105.5064101
517669070	44.3284030	-105.2823402
514675637	44.0912389	-103.2054517
517667839	44.2982430	-105.4781001
517788751	44.7111630	-105.8380400
517499080	42.7537232	-105.3704704
517666745	44.2710490	-105.4941271
517666465	44.2505430	-105.5519701
517660836	43.9103361	-105.6518192
517668073	44.2940030	-105.4898201
517788809	44.5642730	-105.6725701
517667057	44.3002730	-105.5204201
517666623	44.2931150	-105.5125361
517666729	44.2460090	-105.5107211
517667176	44.2956130	-105.5140801
517666075	44.3244530	-105.5243401
517666262	44.3050030	-105.5241401
517667427	44.2536830	-105.4982102
517666140	44.2907230	-105.5228901
517660857	43.8169651	-105.3621653
517667903	44.2883630	-105.4779702
517667112	44.2835530	-105.5077201
517667104	44.2896430	-105.5134201
517666968	44.2906630	-105.5044101
517667910	44.2903230	-105.4757502
517661096	43.8523850	-104.2103125
517667783	44.2847030	-105.4933801
517666596	44.2929440	-105.5040901
517666650	44.2911930	-105.5025931
517667211	44.2945330	-105.5201701
517668457	44.2694430	-105.4945902
517668524	44.2882730	-105.4353902
517667023	44.2926830	-105.5079501
517667102	44.2876630	-105.4974601
517668732	44.3249850	-105.2604712
517666541	44.2467330	-105.5714501
517666167	44.2964430	-105.5265301
517666731	44.2710490	-105.4941271
517667346	44.2768030	-105.5075701
517667582	44.2991140	-105.3557002
517667644	44.2384640	-105.4795372
517667892	44.3088330	-105.4877001
517498663	42.7460052	-105.3629884
517667911	44.2832530	-105.4738002
517666625	44.2911930	-105.5025931
517666411	44.2566130	-105.5441401
517666422	44.2477231	-105.6363901
517414037	41.1358224	-104.8245808
517666156	44.4556030	-105.5893401
517666074	44.3062730	-105.6010801
517666513	44.2869630	-105.5504501
517668355	44.2261430	-105.4609302
517666572	44.2929440	-105.5040901
517668350	44.2907330	-105.4337802
517666859	44.2927330	-105.5100301
517669051	44.2790130	-105.2249402
517666456	44.2864530	-105.5476501
517667798	44.2872030	-105.4794102
517667705	44.2288480	-105.4243422
517667579	44.2929110	-105.4927191
517668059	44.3006730	-105.4717402
517666106	44.3024030	-105.5441001
517667360	44.2685230	-105.4999101
517661347	43.8549000	-104.2581215
517666460	44.2583030	-105.5435701
517666107	44.3010830	-105.5499801
517666788	44.2920660	-105.5024289
517668546	44.2932030	-105.4522602
517668462	44.2920430	-105.4563302
517666489	44.2872530	-105.5484501
517668498	44.2781730	-105.4900401
517667496	44.2685030	-105.5061501
517668357	44.2707230	-105.4771102
517668236	44.2905130	-105.4441202
517668140	44.2490430	-105.4825502
517498563	42.7593212	-105.3811634
517667556	44.2707730	-105.5157101
517667320	44.2575330	-105.5027301
517661573	43.7464331	-105.4853902
517666989	44.2976230	-105.4998401
517667593	44.3090910	-105.4470742
517667227	44.2910930	-105.4970801
517669084	44.3236130	-105.2099202
517667325	44.2693130	-105.5016501
517661028	43.8556090	-104.2009325
517666526	44.2813330	-105.5464301
517668287	44.2448430	-105.4771302
517668233	44.1952630	-105.3600202
517668051	44.3117630	-105.4706101
517668043	44.2837430	-105.4799702
517667602	44.2986740	-105.3586322
517667702	44.2751640	-105.4895022
517668533	44.2911830	-105.4573702
517668563	44.2843230	-105.3615502
517666286	44.2822031	-105.6377301
517666191	44.3058630	-105.5356801
517666497	44.2717530	-105.5306301
514675985	44.0990029	-103.2024007
517667518	44.2678730	-105.5033301
517667229	44.2940330	-105.5073601
517661372	43.8514400	-104.2137745
517666045	44.2616120	-105.5239461
517667510	44.2580230	-105.5169201
517668455	44.2315730	-105.4247702
517668497	44.2326130	-105.4256402
517667543	44.2758930	-105.4992701
517668449	44.2940630	-105.4556002
517788542	44.6358110	-105.1143002
517668340	44.1969030	-105.3619402
517667666	44.2494600	-105.4794082
517668232	44.2314330	-105.4334302
517667495	44.2665830	-105.5162901
517668090	44.2291330	-105.4309102
517666163	44.2923530	-105.5258801
517665990	44.3161980	-105.5311041
517667779	44.2915430	-105.4932301
517667711	44.3110430	-105.4771301
514676237	44.0946529	-103.1825007
517667504	44.2721030	-105.5135901
517661592	43.7511731	-105.5066102
517666078	44.2951030	-105.5274901
517666246	44.3034430	-105.5320801
517668458	44.2346130	-105.4650202
517660851	43.8169651	-105.3621653
517666924	44.2937330	-105.5021101
517666197	44.3013930	-105.5269401
517666319	44.2913630	-105.5410301
517666328	44.2420930	-105.5551301
517668221	44.1510531	-105.4455502
517667493	44.2748230	-105.5211901
517668512	44.2913930	-105.4586502
517666691	44.2919680	-105.5040621
517666956	44.2909730	-105.4947701
517667616	44.2703630	-105.4936741
517666361	44.2464830	-105.5671301
517668152	44.2436130	-105.4778702
517666963	44.2894630	-105.5005701
517666077	44.2989830	-105.5383701
517668486	44.2366330	-105.4875702
517666892	44.2913930	-105.4970901
517667147	44.2905030	-105.5034901
517667529	44.2604430	-105.4981402
517667940	44.3033630	-105.4828801
517666720	44.2801250	-105.5092521
517666484	44.2430931	-105.5784801
517666640	44.2985780	-105.5123701
514676023	44.0998329	-103.2012207
517666787	44.2920660	-105.5024289
517667720	44.2915430	-105.4932301
517667613	44.2482210	-105.4846142
517666719	44.2629120	-105.5097261
517666112	44.2942930	-105.5269101
517668437	44.2281530	-105.4565302
517666757	44.2862226	-105.5122995
517666397	44.2451030	-105.5542301
517661499	43.7584559	-105.4884554
517666439	44.2800730	-105.5475301
517668005	44.3063730	-105.4807301
517667553	44.2755030	-105.5205101
517667524	44.2687730	-105.5040601
517667377	44.2540630	-105.4960002
517667516	44.2687730	-105.5024201
517499195	42.7883732	-105.3745504
